locus_tag	ftype	length_bp	gene	EC_number	COG	product
AMANMOLG_02375	CDS	342	caiD_4	4.2.1.149	COG1024	Carnitinyl-CoA dehydratase
AMANMOLG_02376	CDS	1017				hypothetical protein
AMANMOLG_02377	CDS	501				hypothetical protein
AMANMOLG_02378	CDS	450				hypothetical protein
AMANMOLG_02379	CDS	723				hypothetical protein
AMANMOLG_02380	CDS	807	paaG_1	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
AMANMOLG_02381	CDS	807	paaG_2	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
AMANMOLG_02382	CDS	1083	uctC_1	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
AMANMOLG_02383	CDS	753		1.-.-.-		putative oxidoreductase
AMANMOLG_02384	CDS	132				hypothetical protein
AMANMOLG_02385	CDS	912	mmpL3_2		COG2409	Trehalose monomycolate exporter MmpL3
AMANMOLG_02386	CDS	1470	mmpL3_3		COG2409	Trehalose monomycolate exporter MmpL3
AMANMOLG_02387	CDS	651				hypothetical protein
AMANMOLG_02388	CDS	1104	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
AMANMOLG_02389	CDS	1182	iscS	2.8.1.7	COG1104	IscS-like cysteine desulfurase
AMANMOLG_02390	CDS	915				hypothetical protein
AMANMOLG_02391	CDS	846				hypothetical protein
AMANMOLG_02392	CDS	957	etfA		COG2025	Electron transfer flavoprotein subunit alpha
AMANMOLG_02393	CDS	801	etfB		COG2086	Electron transfer flavoprotein subunit beta
AMANMOLG_02394	CDS	825		2.1.1.-		putative S-adenosylmethionine-dependent methyltransferase
AMANMOLG_02395	CDS	1560		2.4.1.18	COG1543	putative 1,4-alpha-glucan branching enzyme
AMANMOLG_02396	CDS	1233		2.4.1.11	COG0438	Glycogen synthase
AMANMOLG_02397	CDS	390				hypothetical protein
AMANMOLG_02398	CDS	549				hypothetical protein
AMANMOLG_02399	CDS	903		2.3.1.-	COG0110	Putative acetyltransferase
AMANMOLG_02400	CDS	1008			COG1520	putative protein
AMANMOLG_02401	CDS	684				Immunogenic protein MPT64
AMANMOLG_02402	CDS	1077				hypothetical protein
AMANMOLG_02403	CDS	1056	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
AMANMOLG_02404	CDS	786		4.2.1.17		putative enoyl-CoA hydratase echA17
AMANMOLG_02405	CDS	867				hypothetical protein
AMANMOLG_02406	CDS	864	ylmA	3.6.3.-	COG1119	putative ABC transporter ATP-binding protein YlmA
AMANMOLG_02407	CDS	1230	serB2	3.1.3.3	COG0560	Phosphoserine phosphatase SerB2
AMANMOLG_02408	CDS	1722	ctaD	1.9.3.1	COG0843	putative cytochrome c oxidase subunit 1
AMANMOLG_02409	CDS	984	yfiY		COG0614	putative siderophore-binding lipoprotein YfiY
AMANMOLG_02410	CDS	1041	adhC	1.1.1.2	COG1064	NADP-dependent alcohol dehydrogenase C
AMANMOLG_02411	CDS	375				hypothetical protein
AMANMOLG_02412	CDS	285				hypothetical protein
AMANMOLG_02413	CDS	975	nrdF2	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta nrdF2
AMANMOLG_02414	CDS	1575		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
AMANMOLG_02415	CDS	741				putative HTH-type transcriptional regulator
AMANMOLG_02416	CDS	2178	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha
AMANMOLG_02417	CDS	453	nrdI		COG1780	Protein NrdI
AMANMOLG_02418	CDS	240	nrdH		COG0695	Glutaredoxin-like protein NrdH
AMANMOLG_02419	CDS	555				hypothetical protein
AMANMOLG_02420	CDS	615				hypothetical protein
AMANMOLG_02421	CDS	1041	dinB1_2	2.7.7.7	COG0389	DNA polymerase IV 1
AMANMOLG_02422	CDS	864	sadH_1	1.-.-.-		Putative oxidoreductase SadH
AMANMOLG_02423	CDS	651	ethR_2			HTH-type transcriptional regulator EthR
AMANMOLG_02424	CDS	1479		1.14.-.-	COG2124	Putative cytochrome P450 136
AMANMOLG_02425	CDS	1473				hypothetical protein
AMANMOLG_02426	CDS	1785		1.3.99.-		Acyl-CoA dehydrogenase FadE34
AMANMOLG_02427	CDS	291				hypothetical protein
AMANMOLG_02428	CDS	1494	ligB	6.5.1.1	COG1793	DNA ligase B
AMANMOLG_02429	CDS	2277	cstA		COG1966	Peptide transporter CstA
AMANMOLG_02430	CDS	426				hypothetical protein
AMANMOLG_02431	CDS	324	mmr		COG2076	Multidrug resistance protein Mmr
AMANMOLG_02432	CDS	534	rcdA		COG3226	HTH-type transcriptional regulator RcdA
AMANMOLG_02433	CDS	546				putative protein
AMANMOLG_02434	tRNA	74				tRNA-Ala(ggc)
AMANMOLG_02435	CDS	1644	pgm	5.4.2.2	COG0033	Phosphoglucomutase
AMANMOLG_02436	CDS	399	crcB1		COG0239	Putative fluoride ion transporter CrcB 1
AMANMOLG_02437	CDS	381	crcB			Putative fluoride ion transporter CrcB
AMANMOLG_02438	CDS	1110				hypothetical protein
AMANMOLG_02439	CDS	498				hypothetical protein
AMANMOLG_02440	CDS	357				hypothetical protein
AMANMOLG_02441	CDS	1275				hypothetical protein
AMANMOLG_02442	CDS	924				hypothetical protein
AMANMOLG_02443	CDS	477				hypothetical protein
AMANMOLG_02444	CDS	1812				hypothetical protein
AMANMOLG_02445	CDS	402	habA	5.4.4.1		Hydroxylaminobenzene mutase HabA
AMANMOLG_02446	CDS	828			COG2141	putative protein
AMANMOLG_02447	CDS	3333	pknK	2.7.11.1	COG2909	Serine/threonine-protein kinase PknK
AMANMOLG_02448	CDS	1239				hypothetical protein
AMANMOLG_02449	CDS	1023	virS_2			HTH-type transcriptional regulator VirS
AMANMOLG_02450	CDS	1488	mymA	1.14.13.-	COG2072	Putative FAD-containing monooxygenase MymA
AMANMOLG_02451	CDS	927	lipR	3.1.1.-	COG0657	Putative acetyl-hydrolase LipR
AMANMOLG_02452	CDS	831	sadH_2	1.-.-.-		Putative oxidoreductase SadH
AMANMOLG_02453	CDS	1107	adhD	1.1.1.1	COG1062	Putative alcohol dehydrogenase D
AMANMOLG_02454	CDS	1419		2.3.1.20		Putative diacyglycerol O-acyltransferase
AMANMOLG_02455	CDS	1425	tgs4	2.3.1.20		putative diacyglycerol O-acyltransferase Tgs4
AMANMOLG_02456	CDS	1512		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
AMANMOLG_02457	CDS	303				hypothetical protein
AMANMOLG_02458	CDS	888				hypothetical protein
AMANMOLG_02459	CDS	1761				hypothetical protein
AMANMOLG_02460	CDS	921	yedI		COG2354	Inner membrane protein YedI
AMANMOLG_02461	CDS	1005		1.-.-.-		Putative coenzyme F420-dependent oxidoreductase
AMANMOLG_02462	CDS	1131	hsaA_1	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
AMANMOLG_02463	CDS	477			COG1733	putative HTH-type transcriptional regulator
AMANMOLG_02464	CDS	1140				hypothetical protein
AMANMOLG_02465	CDS	1311	lipY_1	3.1.1.3		Triacylglycerol lipase
AMANMOLG_02466	CDS	201				hypothetical protein
AMANMOLG_02467	CDS	318				Putative toxinA/RVBD_3098A
AMANMOLG_02468	tmRNA	367	ssrA			transfer-messenger RNA, SsrA
AMANMOLG_02469	CDS	852				hypothetical protein
AMANMOLG_02470	CDS	483	smpB		COG0691	SsrA-binding protein
AMANMOLG_02471	CDS	894	ftsX		COG2177	Cell division protein FtsX
AMANMOLG_02472	CDS	690	ftsE		COG2884	Cell division ATP-binding protein FtsE
AMANMOLG_02473	CDS	438				hypothetical protein
AMANMOLG_02474	CDS	927	ykuT		COG0668	putative MscS family protein YkuT
AMANMOLG_02475	CDS	1137	prfB		COG1186	Peptide chain release factor 2
AMANMOLG_02476	CDS	1371	fprA	1.18.1.2	COG0493	NADPH-ferredoxin reductase FprA
AMANMOLG_02477	CDS	1584				hypothetical protein
AMANMOLG_02478	CDS	204				hypothetical protein
AMANMOLG_02479	CDS	948	moaA1_1	4.1.99.22	COG2896	GTP 3',8-cyclase 1
AMANMOLG_02480	CDS	396		4.2.1.96		Putative pterin-4-alpha-carbinolamine dehydratase
AMANMOLG_02481	CDS	513	moaC1_2	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase 1
AMANMOLG_02482	CDS	90				hypothetical protein
AMANMOLG_02483	CDS	303				hypothetical protein
AMANMOLG_02484	CDS	1656				hypothetical protein
AMANMOLG_02485	CDS	1509		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD17
AMANMOLG_02486	CDS	1122		1.3.99.-		Acyl-CoA dehydrogenase FadE27
AMANMOLG_02487	CDS	1203		1.3.99.-		Acyl-CoA dehydrogenase FadE26
AMANMOLG_02488	CDS	192				hypothetical protein
AMANMOLG_02489	CDS	954		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
AMANMOLG_02490	CDS	765				hypothetical protein
AMANMOLG_02491	CDS	843				hypothetical protein
AMANMOLG_02492	CDS	1203				hypothetical protein
AMANMOLG_02493	CDS	1053				hypothetical protein
AMANMOLG_02494	CDS	1074				hypothetical protein
AMANMOLG_02495	CDS	1353				hypothetical protein
AMANMOLG_02496	CDS	1155	lprN_3			Lipoprotein LprN
AMANMOLG_02497	CDS	1695				hypothetical protein
AMANMOLG_02498	CDS	729				hypothetical protein
AMANMOLG_02499	CDS	483				hypothetical protein
AMANMOLG_02500	CDS	579				hypothetical protein
AMANMOLG_02501	CDS	1503	otsA	2.4.1.15	COG0380	Trehalose-6-phosphate synthase
AMANMOLG_02502	CDS	165				hypothetical protein
AMANMOLG_02503	CDS	324			COG1695	Transcriptional regulator
AMANMOLG_02504	CDS	984	lipF	3.1.1.1		Carboxylesterase LipF
AMANMOLG_02505	CDS	492			COG2259	putative membrane protein
AMANMOLG_02506	CDS	945				hypothetical protein
AMANMOLG_02507	CDS	1539	lcpA_2		COG1316	Cell wall biosynthesis protein LcpA
AMANMOLG_02508	CDS	663				hypothetical protein
AMANMOLG_02509	CDS	606				hypothetical protein
AMANMOLG_02510	CDS	690				hypothetical protein
AMANMOLG_02511	CDS	1494		2.3.1.20		Putative diacyglycerol O-acyltransferase
AMANMOLG_02512	CDS	3249				putative membrane protein
AMANMOLG_02513	CDS	1185				PPE family protein PPE18
AMANMOLG_02514	CDS	306				PE family protein PE13
AMANMOLG_02515	CDS	1266				hypothetical protein
AMANMOLG_02516	CDS	1422	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
AMANMOLG_02517	CDS	828				hypothetical protein
AMANMOLG_02518	CDS	915				hypothetical protein
AMANMOLG_02519	CDS	873	dhmA2_3	3.8.1.5		Haloalkane dehalogenase 2
AMANMOLG_02520	CDS	873	sigI		COG1595	putative ECF RNA polymerase sigma factor SigI
AMANMOLG_02521	CDS	990	fadM	1.5.5.2	COG0506	Proline dehydrogenase 1
AMANMOLG_02522	CDS	1632	rocA1	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase 1
AMANMOLG_02523	CDS	1617				hypothetical protein
AMANMOLG_02524	CDS	1737		6.2.1.-	COG0318	Putative fatty-acid--CoA ligase FadD21
AMANMOLG_02525	CDS	1092	chp2	2.3.1.-		Diacyltrehalose acyltransferase Chp2
AMANMOLG_02526	CDS	3009			COG2409	Acyltrehalose exporter MmpL10
AMANMOLG_02527	CDS	1419	papA3	2.3.1.-	COG1020	Acyltransferase papA3
AMANMOLG_02528	CDS	6258	msl3	2.3.1.252	COG3321	Mycolipanoate synthase
AMANMOLG_02529	CDS	2820				hypothetical protein
AMANMOLG_02530	CDS	1089	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
AMANMOLG_02531	CDS	327	fdxA_1		COG1146	Ferredoxin
AMANMOLG_02532	CDS	570				hypothetical protein
AMANMOLG_02533	CDS	2025	fadH_1	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
AMANMOLG_02534	CDS	333				hypothetical protein
AMANMOLG_02535	CDS	2430	fbiC		COG1060	FO synthase
AMANMOLG_02536	CDS	927				hypothetical protein
AMANMOLG_02537	CDS	441				hypothetical protein
AMANMOLG_02538	CDS	108				hypothetical protein
AMANMOLG_02539	CDS	912	mshB_1	3.5.1.103	COG2120	1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
AMANMOLG_02540	CDS	303	lipY_2	3.1.1.3		Triacylglycerol lipase
AMANMOLG_02541	CDS	1041				putative PPE family protein PPE17
AMANMOLG_02542	CDS	606				putative HTH-type transcriptional regulator
AMANMOLG_02543	CDS	1908	lpqW		COG0747	putative monoacyl phosphatidylinositol tetramannoside-binding protein LpqW
AMANMOLG_02544	CDS	1887	typA		COG1217	GTP-binding protein TypA/BipA
AMANMOLG_02545	CDS	741	narX_2		COG2180	Nitrate reductase-like protein NarX
AMANMOLG_02546	CDS	666				hypothetical protein
AMANMOLG_02547	CDS	1677	narY	1.7.5.1	COG1140	Respiratory nitrate reductase 2 beta chain
AMANMOLG_02548	CDS	3699	narG	1.7.5.1	COG5013	Nitrate reductase alpha subunit
AMANMOLG_02549	CDS	426	mutT2	3.6.1.55	COG0494	Putative 8-oxo-dGTP diphosphatase 2
AMANMOLG_02550	CDS	279		4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
AMANMOLG_02551	CDS	1296	pimE	2.4.1.-		Polyprenol-phosphate-mannose-dependent alpha-(1-2)-phosphatidylinositol pentamannoside mannosyltransferase
AMANMOLG_02552	CDS	684				hypothetical protein
AMANMOLG_02553	CDS	1074				hypothetical protein
AMANMOLG_02554	CDS	147				hypothetical protein
AMANMOLG_02555	CDS	588				hypothetical protein
AMANMOLG_02556	CDS	189				putative proteinA
AMANMOLG_02557	CDS	444		1.-.-.-		F420H(2)-dependent reductase
AMANMOLG_02558	CDS	531				hypothetical protein
AMANMOLG_02559	CDS	849				hypothetical protein
AMANMOLG_02560	CDS	366				hypothetical protein
AMANMOLG_02561	CDS	714	cobB_2	2.3.1.286	COG0846	NAD-dependent protein deacylase
AMANMOLG_02562	CDS	612				hypothetical protein
AMANMOLG_02563	CDS	867	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
AMANMOLG_02564	CDS	435				hypothetical protein
AMANMOLG_02565	CDS	786				hypothetical protein
AMANMOLG_02566	CDS	1167				hypothetical protein
AMANMOLG_02567	CDS	741				hypothetical protein
AMANMOLG_02568	CDS	627				hypothetical protein
AMANMOLG_02569	CDS	603	betI_3			HTH-type transcriptional regulator BetI
AMANMOLG_02570	CDS	1350		1.14.-.-	COG2124	Putative cytochrome P450 135A1
AMANMOLG_02571	CDS	456				hypothetical protein
AMANMOLG_02572	CDS	225				hypothetical protein
AMANMOLG_02573	CDS	681				hypothetical protein
AMANMOLG_02574	CDS	672	mshB_2	3.5.1.103		1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
AMANMOLG_02575	CDS	1332	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
AMANMOLG_02576	CDS	573	dcd	3.5.4.30	COG0717	dCTP deaminase, dUMP-forming
AMANMOLG_02577	CDS	663				hypothetical protein
AMANMOLG_02578	CDS	669	pcp	3.4.19.3	COG2039	Pyrrolidone-carboxylate peptidase
AMANMOLG_02579	CDS	777				hypothetical protein
AMANMOLG_02580	tRNA	73				tRNA-Gly(ccc)
AMANMOLG_02581	CDS	738	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
AMANMOLG_02582	CDS	615				hypothetical protein
AMANMOLG_02583	CDS	855				hypothetical protein
AMANMOLG_02584	CDS	663				hypothetical protein
AMANMOLG_02585	CDS	387				putative protein
AMANMOLG_02586	CDS	1863	dnaK_3			Chaperone protein DnaK
AMANMOLG_02587	CDS	1230				hypothetical protein
AMANMOLG_02588	CDS	492	baiE	4.2.1.106		Bile acid 7-alpha dehydratase
AMANMOLG_02589	CDS	657				hypothetical protein
AMANMOLG_02590	CDS	717				hypothetical protein
AMANMOLG_02591	CDS	483				hypothetical protein
AMANMOLG_02592	CDS	726	bluB	1.13.11.79	COG0778	5,6-dimethylbenzimidazole synthase
AMANMOLG_02593	CDS	9591				hypothetical protein
AMANMOLG_02594	CDS	909				hypothetical protein
AMANMOLG_02595	CDS	633				hypothetical protein
AMANMOLG_02596	CDS	426	vapC2	3.1.-.-	COG1487	Ribonuclease VapC2
AMANMOLG_02597	CDS	222	vapB2			Antitoxin VapB2
AMANMOLG_02598	CDS	303				Toxin
AMANMOLG_02599	CDS	228				Antitoxin
AMANMOLG_02600	CDS	1530				hypothetical protein
AMANMOLG_02601	CDS	1398		3.1.6.-		Ulvan-active sulfatase
AMANMOLG_02602	CDS	804	stf0	2.8.2.37	COG4424	Trehalose 2-sulfotransferase
AMANMOLG_02603	CDS	786	tam	2.1.1.144	COG4106	putative trans-aconitate 2-methyltransferase
AMANMOLG_02604	CDS	1212				hypothetical protein
AMANMOLG_02605	CDS	996	eccE3			ESX-3 secretion system protein EccE3
AMANMOLG_02606	CDS	1386	mycP3	3.4.21.-	COG1404	Mycosin-3
AMANMOLG_02607	CDS	1419	eccD3			ESX-3 secretion system protein EccD3
AMANMOLG_02608	CDS	888	espG3			ESX-3 secretion-associated protein EspG3
AMANMOLG_02609	CDS	291	esxH		COG4842	ESAT-6-like protein EsxH
AMANMOLG_02610	CDS	294	esxG			ESAT-6-like protein EsxG
AMANMOLG_02611	CDS	1542	PPE4_2		COG5651	PPE family protein PPE4
AMANMOLG_02612	CDS	309	PE5_2			PE family immunomodulator PE5
AMANMOLG_02613	CDS	3993	eccC3		COG1674	ESX-3 secretion system protein EccC3
AMANMOLG_02614	CDS	1617	eccB3_1	3.6.-.-		ESX-3 secretion system ATPase EccB3
AMANMOLG_02615	CDS	1896	eccA3		COG0464	ESX-3 secretion system protein EccA3
AMANMOLG_02616	CDS	909		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
AMANMOLG_02617	CDS	1611	PPE3		COG5651	putative PPE family protein PPE3
AMANMOLG_02618	CDS	261				hypothetical protein
AMANMOLG_02619	CDS	2820				hypothetical protein
AMANMOLG_02620	CDS	1056	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
AMANMOLG_02621	CDS	819	cysW_2		COG4208	Sulfate transport system permease protein CysW
AMANMOLG_02622	CDS	852				hypothetical protein
AMANMOLG_02623	CDS	1071	sbpA		COG1613	Sulfate-binding protein
AMANMOLG_02624	CDS	195				hypothetical protein
AMANMOLG_02625	CDS	2043		3.2.1.28	COG3387	Trehalase
AMANMOLG_02626	CDS	756				hypothetical protein
AMANMOLG_02627	CDS	1962	lepA	3.6.5.-	COG0481	Elongation factor 4
AMANMOLG_02628	CDS	546				hypothetical protein
AMANMOLG_02629	CDS	429				hypothetical protein
AMANMOLG_02630	CDS	843	rbn_2	3.1.26.11		Ribonuclease BN
AMANMOLG_02631	CDS	840			COG1305	putative protein
AMANMOLG_02632	CDS	978			COG2307	putative protein
AMANMOLG_02633	CDS	1656			COG2308	putative protein
AMANMOLG_02634	CDS	261	rpsT		COG0268	30S ribosomal protein S20
AMANMOLG_02635	CDS	969				hypothetical protein
AMANMOLG_02636	CDS	1545				hypothetical protein
AMANMOLG_02637	CDS	897				hypothetical protein
AMANMOLG_02638	CDS	1203	eis	2.3.1.-	COG4552	N-acetyltransferase Eis
AMANMOLG_02639	CDS	843			COG1307	DegV domain-containing protein
AMANMOLG_02640	CDS	744	octT	2.3.1.273		Diglucosylglycerate octanoyltransferase
AMANMOLG_02641	CDS	672	gpgP	3.1.3.85	COG0406	Glucosyl-3-phosphoglycerate phosphatase
AMANMOLG_02642	CDS	381	rsfS		COG0799	Ribosomal silencing factor RsfS
AMANMOLG_02643	CDS	636	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
AMANMOLG_02644	CDS	273				hypothetical protein
AMANMOLG_02645	CDS	1047				hypothetical protein
AMANMOLG_02646	CDS	432				putative protein
AMANMOLG_02647	CDS	366	atpC		COG0355	ATP synthase epsilon chain
AMANMOLG_02648	CDS	1461	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
AMANMOLG_02649	CDS	918	atpG		COG0224	ATP synthase gamma chain
AMANMOLG_02650	CDS	1650	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
AMANMOLG_02651	CDS	1341	atpFH		COG0711	ATP synthase subunit b-delta
AMANMOLG_02652	CDS	516	atpF		COG0711	ATP synthase subunit b
AMANMOLG_02653	CDS	246	atpH			ATP synthase subunit c
AMANMOLG_02654	CDS	753	atpB		COG0356	ATP synthase subunit a
AMANMOLG_02655	CDS	486				putative protein
AMANMOLG_02656	CDS	1215	wecA	2.7.8.35	COG0472	Decaprenyl-phosphate N-acetylglucosaminephosphotransferase
AMANMOLG_02657	CDS	654		2.7.7.87	COG0009	Putative threonylcarbamoyl-AMP synthase
AMANMOLG_02658	CDS	978	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
AMANMOLG_02659	CDS	1074	prfA		COG0216	Peptide chain release factor 1
AMANMOLG_02660	CDS	243	rpmE		COG0254	50S ribosomal protein L31
AMANMOLG_02661	CDS	1809	rho	3.6.4.-	COG1158	Transcription termination factor Rho
AMANMOLG_02662	CDS	951	thrB	2.7.1.39	COG0083	Homoserine kinase
AMANMOLG_02663	CDS	1083	thrC	4.2.3.1	COG0498	Threonine synthase
AMANMOLG_02664	CDS	1326	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
AMANMOLG_02665	CDS	1344	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
AMANMOLG_02666	CDS	1653	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
AMANMOLG_02667	tRNA	74				tRNA-Arg(ccg)
AMANMOLG_02668	CDS	336				hypothetical protein
AMANMOLG_02669	CDS	369				hypothetical protein
AMANMOLG_02670	CDS	1404			COG4325	putative protein
AMANMOLG_02671	CDS	633				putative protein
AMANMOLG_02672	CDS	1371			COG0627	putative protein
AMANMOLG_02673	CDS	486			COG1959	Putative HTH-type transcriptional regulator
AMANMOLG_02674	CDS	1845	cysNC		COG0529	Bifunctional enzyme CysN/CysC
AMANMOLG_02675	CDS	999	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
AMANMOLG_02676	CDS	492	mtcA1	4.2.1.1	COG0288	Beta-carbonic anhydrase 1
AMANMOLG_02677	CDS	978			COG0601	Putative peptide transport permease protein
AMANMOLG_02678	CDS	876			COG1173	Putative peptide transport permease protein
AMANMOLG_02679	CDS	1839			COG1123	putative ABC transporter ATP-binding protein
AMANMOLG_02680	CDS	1638			COG0747	putative protein
AMANMOLG_02681	CDS	1587		1.1.-.-	COG2303	putative GMC-type oxidoreductase
AMANMOLG_02682	CDS	2628				putative protein
AMANMOLG_02683	CDS	1152				hypothetical protein
AMANMOLG_02684	CDS	507		3.1.3.-	COG2062	putative protein
AMANMOLG_02685	CDS	543				hypothetical protein
AMANMOLG_02686	CDS	558	lprB			Putative lipoprotein LprB
AMANMOLG_02687	CDS	1749			COG1132	putative ABC transporter ATP-binding protein
AMANMOLG_02688	CDS	1845		7.6.2.-	COG1132	Fatty acid ABC transporter ATP-binding/permease protein
AMANMOLG_02689	CDS	342				hypothetical protein
AMANMOLG_02690	CDS	735	lprA			Lipoprotein LprA
AMANMOLG_02691	CDS	375				Protein
AMANMOLG_02692	CDS	699				hypothetical protein
AMANMOLG_02693	CDS	1167	embR_1		COG1716	Transcriptional regulatory protein EmbR
AMANMOLG_02694	CDS	1881	pknH	2.7.11.1	COG0515	Serine/threonine-protein kinase PknH
AMANMOLG_02695	CDS	555				putative protein
AMANMOLG_02696	CDS	1194		4.6.1.1	COG2114	pH-sensitive adenylate cyclase
AMANMOLG_02697	CDS	1389	amiB2	3.5.1.4	COG0154	Putative amidase AmiB2
AMANMOLG_02698	CDS	435				hypothetical protein
AMANMOLG_02699	CDS	474		1.1.98.-		F420H(2)-dependent quinone reductase
AMANMOLG_02700	CDS	1119			COG0654	putative protein
AMANMOLG_02701	CDS	813	udgB	3.2.2.-	COG1573	Type-5 uracil-DNA glycosylase
AMANMOLG_02702	CDS	1260	tap			Multidrug efflux pump Tap
AMANMOLG_02703	CDS	1368		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
AMANMOLG_02704	CDS	1206		1.14.-.-	COG2124	Cytochrome P450 130
AMANMOLG_02705	CDS	609				putative HTH-type transcriptional regulator
AMANMOLG_02706	CDS	1152				hypothetical protein
AMANMOLG_02707	CDS	1692	deaD_2	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
AMANMOLG_02708	CDS	609	lprE			Putative lipoprotein LprE
AMANMOLG_02709	CDS	3420				hypothetical protein
AMANMOLG_02710	CDS	1740	bmr3			Multidrug resistance protein 3
AMANMOLG_02711	CDS	789				hypothetical protein
AMANMOLG_02712	CDS	3696	kgd	2.2.1.5	COG0508	Multifunctional 2-oxoglutarate metabolism enzyme
AMANMOLG_02713	CDS	270	relB		COG2161	Antitoxin RelB
AMANMOLG_02714	CDS	294	relE	3.1.-.-	COG2026	Toxin RelE
AMANMOLG_02715	CDS	831	sadH_3	1.-.-.-		Putative oxidoreductase SadH
AMANMOLG_02716	CDS	936				hypothetical protein
AMANMOLG_02717	CDS	1101				hypothetical protein
AMANMOLG_02718	CDS	933				hypothetical protein
AMANMOLG_02719	CDS	888	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
AMANMOLG_02720	CDS	624	mtcA2	4.2.1.1	COG0288	Carbonic anhydrase 2
AMANMOLG_02721	CDS	819				hypothetical protein
AMANMOLG_02722	CDS	1077	disA	2.7.7.85	COG1623	DNA integrity scanning protein DisA
AMANMOLG_02723	CDS	1332	radA	3.6.4.-	COG1066	DNA repair protein RadA
